step,init_q,running_discounted_reward,running_reward,running_time
30700,494.8544616699219,-66.4714584350586,-62.22420883178711,30.74080467224121
30800,494.8544616699219,-31.977432250976562,-27.468233108520508,29.582273483276367
30900,494.8544616699219,-80.72550201416016,-76.85807800292969,31.228601455688477
31000,494.8544616699219,-93.95684814453125,-89.90494537353516,31.663496017456055
31100,494.8544616699219,-18.787830352783203,-14.201874732971191,29.14006233215332
31200,494.8544616699219,-22.633365631103516,-17.810327529907227,29.260343551635742
31300,494.8544616699219,-32.319149017333984,-27.71013069152832,29.5903377532959
31400,494.8544616699219,19.607078552246094,24.582612991333008,27.847246170043945
31500,494.8544616699219,-10.672635078430176,-5.7409820556640625,28.8580322265625
31600,494.8544616699219,-4.995596885681152,0.17099691927433014,28.660966873168945
31700,494.8544616699219,-7.263544082641602,-2.160891532897949,28.73869514465332
31800,494.8544616699219,14.626035690307617,20.061941146850586,27.997934341430664
31900,494.8544616699219,29.831253051757812,35.46238708496094,27.484586715698242
32000,494.8544616699219,26.812902450561523,32.60508728027344,27.579830169677734
32100,494.8544616699219,-11.842700958251953,-6.3489089012146,28.8782958984375
32200,494.8544616699219,11.95939826965332,17.31873893737793,28.089374542236328
32300,494.8544616699219,36.8509635925293,42.48640823364258,27.250452041625977
32400,494.8544616699219,58.663639068603516,64.4336929321289,26.518877029418945
32500,494.8544616699219,66.88316345214844,72.88277435302734,26.237241744995117
32600,494.8544616699219,131.79782104492188,137.8800811767578,24.070663452148438
32700,494.8544616699219,137.19784545898438,143.3440704345703,23.888530731201172
32800,494.8544616699219,122.10858917236328,128.17835998535156,24.394054412841797
32900,494.8544616699219,88.48651123046875,94.2579574584961,25.524734497070312
33000,494.8544616699219,60.652339935302734,66.17691802978516,26.460769653320312
33100,494.8544616699219,91.52294158935547,97.23926544189453,25.425357818603516
33200,494.8544616699219,118.26483154296875,124.23499298095703,24.525501251220703
33300,494.8544616699219,131.06619262695312,137.11502075195312,24.096166610717773
33400,494.8544616699219,119.37902069091797,125.60179138183594,24.47994041442871
33500,494.8544616699219,95.08279418945312,101.0078353881836,25.29973793029785
33600,494.8544616699219,82.48135375976562,88.14159393310547,25.728612899780273
33700,494.8544616699219,31.950416564941406,37.1391487121582,27.428695678710938
33800,494.8544616699219,33.93831253051758,39.28092956542969,27.357301712036133
33900,494.8544616699219,18.328201293945312,23.56343650817871,27.88121795654297
34000,494.8544616699219,49.17929458618164,54.659690856933594,26.844676971435547
34100,494.8544616699219,52.901817321777344,58.41291046142578,26.71957015991211
34200,494.8544616699219,56.751976013183594,62.558555603027344,26.58138084411621
34300,494.8544616699219,35.75505065917969,41.37614059448242,27.28746223449707
34400,494.8544616699219,107.93521881103516,113.69227600097656,24.876924514770508
34500,494.8544616699219,116.10429382324219,121.86187744140625,24.604604721069336
34600,494.8544616699219,138.01358032226562,143.90158081054688,23.86994743347168
34700,494.8544616699219,109.97002410888672,115.72541809082031,24.809152603149414
34800,494.8544616699219,116.94412994384766,122.86839294433594,24.571054458618164
34900,494.8544616699219,129.5309600830078,135.54739379882812,24.148420333862305
35000,494.8544616699219,109.20649719238281,115.01744842529297,24.832752227783203
35100,494.8544616699219,127.11919403076172,133.1916961669922,24.226943969726562
35200,494.8544616699219,147.7659912109375,153.6187286376953,23.54604148864746
35300,494.8544616699219,157.638671875,163.72911071777344,23.209030151367188
35400,494.8544616699219,171.2336883544922,177.19064331054688,22.760311126708984
35500,494.8544616699219,171.62368774414062,177.0414581298828,22.76528549194336
35600,494.8544616699219,170.3787384033203,176.1059112548828,22.79646873474121
35700,494.8544616699219,205.8291778564453,211.61489868164062,21.612836837768555
35800,494.8544616699219,196.63307189941406,202.7119140625,21.909603118896484
35900,494.8544616699219,156.81307983398438,162.2685546875,23.257715225219727
36000,494.8544616699219,139.41067504882812,145.14825439453125,23.828392028808594
36100,494.8544616699219,160.80816650390625,166.67735290527344,23.110755920410156
36200,494.8544616699219,170.17481994628906,176.2410888671875,22.791963577270508
36300,494.8544616699219,174.10682678222656,180.2777557373047,22.657407760620117
36400,494.8544616699219,165.19305419921875,171.2228546142578,22.959238052368164
36500,494.8544616699219,182.25592041015625,188.47555541992188,22.38414764404297
36600,494.8544616699219,183.3502655029297,189.3317413330078,22.355607986450195
36700,494.8544616699219,184.97019958496094,191.06771850585938,22.29774284362793
36800,494.8544616699219,156.72850036621094,162.89035034179688,23.236988067626953
36900,494.8544616699219,153.52188110351562,159.79539489746094,23.340152740478516
37000,494.8544616699219,177.4940643310547,183.66273498535156,22.544574737548828
37100,494.8544616699219,207.5490264892578,213.64405822753906,21.545198440551758
37200,494.8544616699219,224.30902099609375,230.46893310546875,20.9843692779541
37300,494.8544616699219,216.2796173095703,222.1363525390625,21.262121200561523
37400,494.8544616699219,233.89817810058594,239.8140106201172,20.672866821289062
37500,494.8544616699219,238.9178466796875,245.03578186035156,20.498807907104492
37600,494.8544616699219,221.63206481933594,227.70462036132812,21.076513290405273
37700,494.8544616699219,209.46531677246094,215.5645751953125,21.48118019104004
37800,494.8544616699219,208.02317810058594,214.223388671875,21.52588653564453
37900,494.8544616699219,219.96339416503906,226.24391174316406,21.125202178955078
